postalcode,date,0.0,3.0,6.0,9.0,12.0,15.0,18.0,21.0
25001,2021-07-01,10.347342576545351,7.507221259387639,8.452082932152258,10.800396366904168,13.395997817574942,16.107861544386676,15.461037293792929,17.21050773477117
25001,2021-07-02,11.289396785639742,7.37319974953037,8.290718708689905,10.691922354414528,13.268802616016142,16.502295971613442,16.1944270507201,16.389236763375774
25001,2021-07-03,11.463816071459187,7.578822843623022,7.46309599327927,11.098633565930015,14.336413667769644,16.467502185951616,15.663414885044663,15.928300786942582
25001,2021-07-04,11.180061720112706,7.424862471487992,6.883134308332215,10.474808801824768,15.035052998792432,15.952468804508252,15.687474842345365,17.36213605259627
25001,2021-07-05,11.06445500674417,7.032404136424947,7.67952341190828,10.010276832166484,13.417688997366561,17.158295330464384,16.50395015736399,17.13340612756118
25001,2021-07-06,11.802778227835148,7.759083815842209,8.506084301904169,10.961976310874997,14.47270804731003,17.30551126043541,14.230529807536518,14.961328228261518
25001,2021-07-07,11.38269081549613,7.763205208274192,8.870341982247961,11.346732527110657,13.608319612407502,15.619144949753023,14.851719373947274,16.557845530763263
25001,2021-07-08,11.93742070191914,8.053188407244972,9.198077864471463,11.54580057344376,13.586820783839675,14.89055616052429,14.292136627471352,16.49599888108535
25001,2021-07-09,11.541656486684584,7.814317126801857,8.832641094551674,11.31199609088688,13.611531883703885,15.494747129245052,15.073540190569265,16.319569997556805
25001,2021-07-10,10.98179753752262,7.451300429336834,7.367029769719334,11.030585814143278,14.638257105347195,16.740588297910087,15.909413476209062,15.881027569811588
25001,2021-07-11,11.264447565701522,7.725111265293689,6.967830369079248,10.211869426158767,14.87485827424568,16.26842434806153,15.946897263635286,16.740561487824277
25001,2021-07-12,12.05068211408193,8.028756344698756,8.78068569919052,11.37234183066966,13.784742532596185,15.414080042266544,14.658376889257882,15.910334547238524
25001,2021-07-13,11.79537240892286,8.079591243301625,9.244797075561833,11.901300211855606,14.02193328625431,14.659577119594566,13.695841814480954,16.601586840028247
25001,2021-07-14,11.569449924206243,7.9417322507631285,9.230226135348962,11.667047365907345,13.911788525032705,14.85661482235189,14.16408829453662,16.659052681853105
25001,2021-07-15,11.509514268807939,7.992401042261417,9.211140985580666,11.793956129514477,13.741448577271642,14.680937204787758,14.253236304747272,16.817365487028827
25001,2021-07-16,11.761239522479045,7.958343916687833,9.055626111252222,11.710439420878842,13.796291592583184,15.181102362204724,14.374396748793497,16.16256032512065
25001,2021-07-17,11.606502046437647,7.948131049599441,7.927763660698698,11.549279382383178,14.465695497837178,15.509281710084768,14.966151339398289,16.027195313560803
25001,2021-07-18,11.138602685545552,7.5383101109796735,7.128344515581402,10.314156455152112,14.415618424973587,15.696083654653652,16.1069522579713,17.66193189514272
25001,2021-07-19,10.823590239671764,7.091749086845573,7.778074286572044,10.274863652284138,13.529696282335674,16.592724786096703,16.311690044531915,17.597611621662193
